fieldguide,english_common,latin_species,length,voice,order,family,family_english,english,match,latin_species_correct,changed,comment
simpson_day_australian,King Quail,Coturnix chinensis,13,two to three descending notes.,NA,NA,NA,NA,FALSE,Coturnix chinensis,no,
simpson_day_australian,Peafowl,Pavo cristatus,"M 180-200 (including tail), F 90-100","""kee-ow kee-ow"".",Galliformes,Phasianidae,Pheasants & Allies,Indian Peafowl,TRUE,Pavo cristatus,no,
simpson_day_australian,Feral Chicken,Gallus gallus,43-75,"male ""cock a doodle-do""; also clucking.",Galliformes,Phasianidae,Pheasants & Allies,Red Junglefowl,TRUE,Gallus gallus,no,
simpson_day_australian,Common Pheasant,Phasianus colchicus,76-89,"""korrk-koh"".",Galliformes,Phasianidae,Pheasants & Allies,Common Pheasant,TRUE,Phasianus colchicus,no,
simpson_day_australian,California Quail,Lophortyx californicus,24,"""ut-ut""; ""cu-ca-cow""; other calls.",NA,NA,NA,NA,FALSE,Lophortyx californicus,no,
simpson_day_australian,Chukar Partridge,Alectoris chukar,33,"loud wails, drummings.",Galliformes,Phasianidae,Pheasants & Allies,Chukar Partridge,TRUE,Alectoris chukar,no,
simpson_day_australian,Common Turkey,Meleagris gallopavo,"M 95-125, F 90-110","coarse 'gobbling'; clucks, yelps.",Galliformes,Phasianidae,Pheasants & Allies,Wild Turkey,TRUE,Meleagris gallopavo,no,
simpson_day_australian,Helmeted Guinea Fowl,Numida meleagris,60,squeaking wail.,Galliformes,Numididae,Guineafowl,Helmeted Guineafowl,TRUE,Numida meleagris,no,
simpson_day_australian,Plains-wanderer,Pedionomus torquatus,"F 17-18, M 15-17","repetitive ""oom"".",Charadriiformes,Pedionomidae,Plains-wanderer,Plains-wanderer,TRUE,Pedionomus torquatus,no,
simpson_day_australian,Buff-banded Rail,Gallirallus philippensis,29-33,"squeeky ""sswit sswit""; loud throaty croaks; at nest a low clucking.",NA,NA,NA,NA,FALSE,Gallirallus philippensis,no,
simpson_day_australian,Lewin's Rail,Dryolimnas pectoralis,21-23.5,"wide variety of soft clicks, crowings, low groanings.",NA,NA,NA,NA,FALSE,Dryolimnas pectoralis,no,
simpson_day_australian,Chestnut Rail,Eulabeornis castaneoventris,44-52,"raucous ""wack, waka, wah-wah"" often rhythmically repeated.",Gruiformes,Rallidae,"Rails, Crakes & Coots",Chestnut Rail,TRUE,Eulabeornis castaneoventris,no,
simpson_day_australian,Red-legged Crake,Rallina fasciata,19-24,unknown.,Gruiformes,Rallidae,"Rails, Crakes & Coots",Red-legged Crake,TRUE,Rallina fasciata,no,
simpson_day_australian,Red-necked Crake,Rallina tricolor,27-28,"loud and descending ""raak, rah-rah-rah""; ""kih""; ""toh, toh"" or ""plop-plop-plop"" often heard in wet season; grunts like piglets.",Gruiformes,Rallidae,"Rails, Crakes & Coots",Red-necked Crake,TRUE,Rallina tricolor,no,
simpson_day_australian,Corncrake,Crex crex,25.5-26.5,"""rerp rerp"".",Gruiformes,Rallidae,"Rails, Crakes & Coots",Corn Crake,TRUE,Crex crex,no,
simpson_day_australian,Baillon's Crake,Porzana pusilla,15-16,"""chutt, krekk"" also a trill when alarmed.",NA,NA,NA,NA,FALSE,Porzana pusilla,no,
simpson_day_australian,Australian (Spotted) Crake,Porzana fluminea,19-21,"many calls; ""doo-ik""; high-pitched ""chatter-chatter""; ""kirrik-kirrik-kirrik""; also whine.",Gruiformes,Rallidae,"Rails, Crakes & Coots",Australian Crake,TRUE,Porzana fluminea,no,
simpson_day_australian,Spotless Crake,Porzana tabuensis,18-19,"a sharp ""kikk, blop-blop-blop"" like engine starting; ""krroo"".",NA,NA,NA,NA,FALSE,Porzana tabuensis,no,
simpson_day_australian,White-browed Crake,Poliolimnas cinereus,18-19,various 'nasal' squealing notes.,Gruiformes,Rallidae,"Rails, Crakes & Coots",White-browed Crake,TRUE,Poliolimnas cinereus,no,
simpson_day_australian,Bush-hen,Amaurornis olivacea,25-26,"long, repeated ""nee-u"", followed by a shuddering sound. Also clicks and grunts, and a single note repeated.",Gruiformes,Rallidae,"Rails, Crakes & Coots",Plain Bush-hen,TRUE,Amaurornis olivacea,no,
simpson_day_australian,Tasmian Native-hen,Gallinula mortierii,43-45,"frequent ""see-saw""; alarm call; loud scream; low-pitched grunts.",NA,NA,NA,NA,FALSE,Gallinula mortierii,no,
simpson_day_australian,Black-tailed Native-hen,Gallinula ventralis,32-36,sharp alarm call; very quiet single cackle.,NA,NA,NA,NA,FALSE,Gallinula ventralis,no,
simpson_day_australian,Dusky Moorhen,Gallinula tenebrosa,35-38,many shrill notes.,Gruiformes,Rallidae,"Rails, Crakes & Coots",Dusky Moorhen,TRUE,Gallinula tenebrosa,no,
simpson_day_australian,Purple Swamphen,Porphyrio porphyrio,44-48,"harsh screaming noise ""hee-ow"".",Gruiformes,Rallidae,"Rails, Crakes & Coots",Western Swamphen,TRUE,Porphyrio porphyrio,no,
simpson_day_australian,Eurasian Coot,Fulica atra,32-39,various shrill notes.,Gruiformes,Rallidae,"Rails, Crakes & Coots",Eurasian Coot,TRUE,Fulica atra,no,
simpson_day_australian,Brolga,Grus rubicundus,stands up to 1.4m,whooping trumpet uttered in flight and on ground; also harsh croaks.,NA,NA,NA,NA,FALSE,Grus rubicundus,no,
simpson_day_australian,Sarus Crane,Grus antigone,stands up to 1.5m,whooping trumpet uttered in flight and on ground; also harsh croaks.,NA,NA,NA,NA,FALSE,Grus antigone,no,
simpson_day_australian,Kori (Australian) Bustard,Ardeotis koris,M stands up to 1m. F stands up to 0.7m,"males have guttural roar, uttered during display. Harsh barking cry when alarmed; otherwise mainly silent.",NA,NA,NA,NA,FALSE,Ardeotis koris,no,
simpson_day_australian,Comb-crested Jacana,Irediparra gallinacea,23,"squeaky ""pee pee pee""; shrill alarm call.",Charadriiformes,Jacanidae,Jacanas,Comb-crested Jacana,TRUE,Irediparra gallinacea,no,
simpson_day_australian,Bush Thick-knee,Hydrophasianus chirurgus,31,"mournful, wailing ""wee loo"" usually at night.",Charadriiformes,Jacanidae,Jacanas,Pheasant-tailed Jacana,TRUE,Hydrophasianus chirurgus,no,
simpson_day_australian,Beach Thick-knee,Esacus magnirosris,55,"repeated, mournful, wailing ""wee loo""; higher, harsher than Bush Thick-knee.",NA,NA,NA,NA,FALSE,Esacus magnirosris,no,
simpson_day_australian,Painted Snipe,Rostratula benghalensis,55,booming in display.,Charadriiformes,Rostratulidae,Painted-snipes,Greater Painted-snipe,TRUE,Rostratula benghalensis,no,
simpson_day_australian,Pied Oystercatcer,Haematopus ostralegus,48,"double ""per-peep""; during display rapid ""pee-pee-pee-pee"".",Charadriiformes,Haematopodidae,Oystercatchers,Eurasian Oystercatcher,TRUE,Haematopus ostralegus,no,
simpson_day_australian,Sooty Oystercatcher,Haemotopus fuliginosus,48,like Pied.,NA,NA,NA,NA,FALSE,Haemotopus fuliginosus,no,
simpson_day_australian,Masked Lapwing (Plover),Vanellus miles,35,"loud ""kerr-kick-ki-ki-ki""; single ""kek"".",Charadriiformes,Charadriidae,Plovers,Masked Lapwing,TRUE,Vanellus miles,no,
simpson_day_australian,Banded Lapwing (Plover),Pluvialis squatarola,25,"crying ""er chill cher"".",Charadriiformes,Charadriidae,Plovers,Grey Plover,TRUE,Pluvialis squatarola,no,
simpson_day_australian,Lesser Golden Plover,Pluvialis dominica,25,"""too wet"".",Charadriiformes,Charadriidae,Plovers,American Golden Plover,TRUE,Pluvialis dominica,no,
simpson_day_australian,Red-Kneed Dotterel,Erythrogonys cinctus,18,"""chet chet"".",Charadriiformes,Charadriidae,Plovers,Red-kneed Dotterel,TRUE,Erythrogonys cinctus,no,
simpson_day_australian,Hoden Plover (Dotterel),Charadrius rubricollis,19-21,"short, piping calls.",NA,NA,NA,NA,FALSE,Charadrius rubricollis,no,
simpson_day_australian,Ringed Plover,Charadrius hiaticula,18,"""too-li""or ""coo-eep"".",Charadriiformes,Charadriidae,Plovers,Common Ringed Plover,TRUE,Charadrius hiaticula,no,
simpson_day_australian,Little Ringed Plover,Charadrius dubius,15,"""pee-oo"".",Charadriiformes,Charadriidae,Plovers,Little Ringed Plover,TRUE,Charadrius dubius,no,
simpson_day_australian,Mongolian Plover,Charadrius mongolus,19-20,"""drit drit"".",Charadriiformes,Charadriidae,Plovers,Lesser Sand Plover,TRUE,Charadrius mongolus,no,
simpson_day_australian,Double-banded Plover,Charadrius bicinctus,18-19,"loud, staccato ""pit-pit""; rapid trill.",Charadriiformes,Charadriidae,Plovers,Double-banded Plover,TRUE,Charadrius bicinctus,no,
simpson_day_australian,Large Sand Plover,Charadrius leschenaultii,20-23,"""chweep-chweep"".",Charadriiformes,Charadriidae,Plovers,Greater Sand Plover,TRUE,Charadrius leschenaultii,no,
simpson_day_australian,Oriental Plover,Charadrius veredus,22-25,"nasal ""chit-chit""; ""chrreep"".",Charadriiformes,Charadriidae,Plovers,Oriental Plover,TRUE,Charadrius veredus,no,
simpson_day_australian,Red-capped Plover,Charadrius ruficapillus,15,"sharp ""twink"".",Charadriiformes,Charadriidae,Plovers,Red-capped Plover,TRUE,Charadrius ruficapillus,no,
simpson_day_australian,Black-fronted Plover,Elseyornis melanops,16,"metallic ""pink"".",Charadriiformes,Charadriidae,Plovers,Black-fronted Dotterel,TRUE,Elseyornis melanops,no,
simpson_day_australian,Inland Dotterel,Peltohyas australis,20,mostly silent.,Charadriiformes,Charadriidae,Plovers,Inland Dotterel,TRUE,Peltohyas australis,no,
simpson_day_australian,Black-winged Stilt,Himantopus himantopus,36-38,yelps.,Charadriiformes,Recurvirostridae,"Stilts, Avocets",Black-winged Stilt,TRUE,Himantopus himantopus,no,
simpson_day_australian,Banded Stilt,Cladorhynchus leucocephalus,36-45,"single or double ""yook""; ""chogga"".",Charadriiformes,Recurvirostridae,"Stilts, Avocets",Banded Stilt,TRUE,Cladorhynchus leucocephalus,no,
simpson_day_australian,Red-necked Avocet,Recurvirostra novaehollandiae,40-46,"yelps, wheezes; musical ""toot toot"".",Charadriiformes,Recurvirostridae,"Stilts, Avocets",Red-necked Avocet,TRUE,Recurvirostra novaehollandiae,no,
simpson_day_australian,Ruddy Turnstone,Arenaria interpres,21-25,loud rattle.,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Ruddy Turnstone,TRUE,Arenaria interpres,no,
simpson_day_australian,Eastern Curlew,Numenius madagascariensis,53-61,"mournful ""karr-er""; higher ""kerlee-kerlee"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Far Eastern Curlew,TRUE,Numenius madagascariensis,no,
simpson_day_australian,Whimbrel,Numenius phaeopus,38-43,"shrill chattering ""tee-tee-tee"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Eurasian Whimbrel,TRUE,Numenius phaeopus,no,
simpson_day_australian,Little Curlew,Numenius minutus,31-36,flute-like double whistle.,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Little Curlew,TRUE,Numenius minutus,no,
simpson_day_australian,Wood Sandpiper,Tringa glareola,20-23,"loud, rapid, four-note whistle.",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Wood Sandpiper,TRUE,Tringa glareola,no,
simpson_day_australian,Grey-tailed Tattler,Tringa brevipes,26,"fluty ""troo-eet""; ""weet-eet"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Grey-tailed Tattler,TRUE,Tringa brevipes,no,
simpson_day_australian,Wandering Tattler,Tringa incana,27,"trill 6-10 notes ""whee-wee-wee"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Wandering Tattler,TRUE,Tringa incana,no,
simpson_day_australian,Greenshank,Tringa nebularia,20,"ringing ""tew-tew"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Common Greenshank,TRUE,Tringa nebularia,no,
simpson_day_australian,Spotted Greenshank,Tringa guttifer,31-35,"loud piercing ""keyew"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Nordmann's Greenshank,TRUE,Tringa guttifer,no,
simpson_day_australian,Redshank,Tringa totanus,28,"loud ""then-hu-hu"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Common Redshank,TRUE,Tringa totanus,no,
simpson_day_australian,Lesser Yellowlegs,Tringa flavipes,27,"soft, high ""ti-di-ti"", ""ti-dup"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Lesser Yellowlegs,TRUE,Tringa flavipes,no,
simpson_day_australian,Marsh Sandpiper,Tringa stagnatilis,20-23,"soft ""tee-oo"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Marsh Sandpiper,TRUE,Tringa stagnatilis,no,
simpson_day_australian,Terek Sandpiper,Xenus cinereus,22-23,"fluty trill ""weeta-weeta-weeta""; rapid ""tee-tee-tee"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Terek Sandpiper,TRUE,Xenus cinereus,no,
simpson_day_australian,Latham's Snipe,Gallinago hardwickii,24-26,"rasping ""shik"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Latham's Snipe,TRUE,Gallinago hardwickii,no,
simpson_day_australian,Pin-tailed Snipe,Gallinago stenura,23-25,"abrupt ""charp"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Pin-tailed Snipe,TRUE,Gallinago stenura,no,
simpson_day_australian,Swinhoe's Snipe,Gallinago megala,24-26,"short ""shrek"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Swinhoe's Snipe,TRUE,Gallinago megala,no,
simpson_day_australian,Asian Dowitcher,Limnodromus semipalmatus,25-35,single yelp.,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Asian Dowitcher,TRUE,Limnodromus semipalmatus,no,
simpson_day_australian,Red Knot,Calidris canutus,25,"throaty ""knut"" or ""kloot"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Red Knot,TRUE,Calidris canutus,no,
simpson_day_australian,Great Knot,Calidris tenuirostris,28,"occasional ""nyut-nyut"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Great Knot,TRUE,Calidris tenuirostris,no,
simpson_day_australian,Sharp-tailed Sandpiper,Calidris acuminata,NA,"""wit-wit"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Sharp-tailed Sandpiper,TRUE,Calidris acuminata,no,
simpson_day_australian,Pectoral Sandpiper,Calidris melanotos,NA,"reedy, rasping ""krrrt"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Pectoral Sandpiper,TRUE,Calidris melanotos,no,
simpson_day_australian,Cox's Sandpiper,Calidris paramelanotos,NA,"like Pectoral, shriller.",NA,NA,NA,NA,FALSE,Calidris paramelanotos,no,
simpson_day_australian,Little Stint,Calidris minuta,14,"""tit"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Little Stint,TRUE,Calidris minuta,no,
simpson_day_australian,Red-necked Stint,Calidris ruficollis,15,"""chit, chit""; high pitched trill.",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Red-necked Stint,TRUE,Calidris ruficollis,no,
simpson_day_australian,Long-tooed Stint,Calidris subminuta,15,"rapid ""chre-chre-chre"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Long-toed Stint,TRUE,Calidris subminuta,no,
simpson_day_australian,Curlew Sandpiper,Calidris ferruginea,21,"loud ""chirrup"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Curlew Sandpiper,TRUE,Calidris ferruginea,no,
simpson_day_australian,Dunlin,Calidris alpina,20,"nasal ""tree"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Dunlin,TRUE,Calidris alpina,no,
simpson_day_australian,Buff-breasted Sandpiper,Tryngites subruficollis,21,"harsh ""krik""; ""tik"".",NA,NA,NA,NA,FALSE,Tryngites subruficollis,no,
simpson_day_australian,Broad-billed Sandpiper,Limicola falcinellus,18,trilling.,NA,NA,NA,NA,FALSE,Limicola falcinellus,no,
simpson_day_australian,Ruff (Reeve),Philomachus pugnax,"M 30, F 23-27","""tu-whit"" when flushed.",NA,NA,NA,NA,FALSE,Philomachus pugnax,no,
simpson_day_australian,Stilt Sandpiper,Micropalama himantopus,21,"""too too"".",NA,NA,NA,NA,FALSE,Micropalama himantopus,no,
simpson_day_australian,Red-necked Phalarope,Phalaropus lobatus,17-20,"""chek"" or ""chik-chik-chik"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Red-necked Phalarope,TRUE,Phalaropus lobatus,no,
simpson_day_australian,Wilson's Phalarope,Phalaropus tricolor,22-25,low-pitched honking.,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Wilson's Phalarope,TRUE,Phalaropus tricolor,no,
simpson_day_australian,Grey Phalarope,Phalaropus fulicarius,19-22,"shrill ""twit"".",Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Red Phalarope,TRUE,Phalaropus fulicarius,no,
simpson_day_australian,Oriental Pratincole,Glareola maldivarum,23,"tern-like ""chik chik""; soft ""towheet-towheet"".",Charadriiformes,Glareolidae,"Coursers, Pratincoles",Oriental Pratincole,TRUE,Glareola maldivarum,no,
simpson_day_australian,Common Tern,Sterna hirundo,37,"""ki-ork""; ""kik-kik-kik"".",Charadriiformes,Laridae,"Gulls, Terns, Skimmers",Common Tern,TRUE,Sterna hirundo,no,
simpson_day_australian,Roseate Tern,Sterna dougallii,32,"""chew-ich""; grating ""aach"".",Charadriiformes,Laridae,"Gulls, Terns, Skimmers",Roseate Tern,TRUE,Sterna dougallii,no,
simpson_day_australian,White-fronted Tern,Sterna striata,39,"""kech kech""; ""kee-ech-kee-ech""",Charadriiformes,Laridae,"Gulls, Terns, Skimmers",White-fronted Tern,TRUE,Sterna striata,no,
simpson_day_australian,Lesser Crested Tern,Sterna bengalensis,NA,"like Crested, shriller.",NA,NA,NA,NA,FALSE,Sterna bengalensis,no,
simpson_day_australian,Common Noddy,Anous stolidus,37-41,"purring and ""kraa, kraa"".",Charadriiformes,Laridae,"Gulls, Terns, Skimmers",Brown Noddy,TRUE,Anous stolidus,no,
simpson_day_australian,Lesser Noddy,Anous tenuirostris,30-34,rattling alarm; purring call.,Charadriiformes,Laridae,"Gulls, Terns, Skimmers",Lesser Noddy,TRUE,Anous tenuirostris,no,
simpson_day_australian,Banded Fruit-Dove,Ptilinopus cinctus,33-35,"strong, low, repeated cooing.",Columbiformes,Columbidae,"Pigeons, Doves",Banded Fruit Dove,TRUE,Ptilinopus cinctus,no,
simpson_day_australian,Superb Fruit-Dove,Ptilinopus superbus,22-24,"five to six clear, deep whoops.",Columbiformes,Columbidae,"Pigeons, Doves",Superb Fruit Dove,TRUE,Ptilinopus superbus,no,
simpson_day_australian,Rose-crowned Fruid-Dove,Ptilinopus regina,22-24.5,"""woo-hoo"" repeated, becoming faster, ending in rapid ""hoo-hoo-hoo"".",Columbiformes,Columbidae,"Pigeons, Doves",Rose-crowned Fruit Dove,TRUE,Ptilinopus regina,no,
simpson_day_australian,Wompoo Fruit-Dove,Ptilinopus magnificus,35-55,"deep, carrying ""wallock-a-woo""; softer ""book-a-roo, book"".",Columbiformes,Columbidae,"Pigeons, Doves",Wompoo Fruit Dove,TRUE,Ptilinopus magnificus,no,
simpson_day_australian,Torresian Imperial-Pigeon,Ducula bicolor,38-44,"deep ""coo woo"".",Columbiformes,Columbidae,"Pigeons, Doves",Pied Imperial Pigeon,TRUE,Ducula bicolor,no,
simpson_day_australian,Black-collared Fruit-Pigeon,Ducula mullerii,43,little known.,Columbiformes,Columbidae,"Pigeons, Doves",Collared Imperial Pigeon,TRUE,Ducula mullerii,no,
simpson_day_australian,Topknot Pigeon,Lopholaimus antarcticus,40-46,occasional sharp screech.,Columbiformes,Columbidae,"Pigeons, Doves",Topknot Pigeon,TRUE,Lopholaimus antarcticus,no,
simpson_day_australian,White-headed Pigeon,Columba leucomela,38-42,"low, mournful, repeated and ventriloquial ""oom coo"".",Columbiformes,Columbidae,"Pigeons, Doves",White-headed Pigeon,TRUE,Columba leucomela,no,
simpson_day_australian,Feral Pigeon,Columba livia,33,"deep moaning ""cooo""; display call ""racketty-coo"" or ""co-coo-coo-coo"".",Columbiformes,Columbidae,"Pigeons, Doves",Rock Dove,TRUE,Columba livia,no,
simpson_day_australian,Spotted Turtle-Dove,Streptopelia chinensis,31.5,"mellow, musical ""coo""; ""coocoo, croo""; ""coo-coo-croo-coor"".",NA,NA,NA,NA,FALSE,Streptopelia chinensis,no,
simpson_day_australian,Laughing Turtle-Dove,Streptopelia senegalensis,25.5,"musical, laughing or bubbling ""coo coo coo""; ""coo oo coo"".",NA,NA,NA,NA,FALSE,Streptopelia senegalensis,no,
simpson_day_australian,Brown Cuckoo-Dove,Macropygia amboinensis,38-43,"""whoop-a-whoop"", last note rising in tone and longer.",Columbiformes,Columbidae,"Pigeons, Doves",Amboyna Cuckoo-Dove,TRUE,Macropygia amboinensis,no,
simpson_day_australian,Peaceful Dove,Geopelia placida,21-23,"carrying ""woodle-woo"", and ""woo-luk""; softer cooing.",Columbiformes,Columbidae,"Pigeons, Doves",Peaceful Dove,TRUE,Geopelia placida,no,
simpson_day_australian,Diamond Dove,Geopelia cuneata,19-20,"soft, mournful; cooing.",Columbiformes,Columbidae,"Pigeons, Doves",Diamond Dove,TRUE,Geopelia cuneata,no,
simpson_day_australian,Bar-shouldered Dove,Geopelia humeralis,26.5-30,"""cukoo-woop""; coos.",Columbiformes,Columbidae,"Pigeons, Doves",Bar-shouldered Dove,TRUE,Geopelia humeralis,no,
simpson_day_australian,Emerald Ground-Dove,Chalcophaps indica,23-25.5,"low, repeated cooing.",Columbiformes,Columbidae,"Pigeons, Doves",Common Emerald Dove,TRUE,Chalcophaps indica,no,
simpson_day_australian,Common Bronzewing,Phaps chalcoptera,28-35,"resonant, deep, repeated ""oom"".",Columbiformes,Columbidae,"Pigeons, Doves",Common Bronzewing,TRUE,Phaps chalcoptera,no,
simpson_day_australian,Brush Bronzewing,Phaps elegans,25-33,"repeated, muffled ""oom"".",Columbiformes,Columbidae,"Pigeons, Doves",Brush Bronzewing,TRUE,Phaps elegans,no,
simpson_day_australian,Flock Bronzewing,Phaps histrionica,27-30,usually silent.,Columbiformes,Columbidae,"Pigeons, Doves",Flock Bronzewing,TRUE,Phaps histrionica,no,
simpson_day_australian,Crested Pigeon,Geophaps lophotes,31-35,"explosive ""whoop""; low ""coo"".",Columbiformes,Columbidae,"Pigeons, Doves",Crested Pigeon,TRUE,Geophaps lophotes,no,
simpson_day_australian,Squatter Pigeon,Geophaps scripta,26-32,"low ""coo"".",Columbiformes,Columbidae,"Pigeons, Doves",Squatter Pigeon,TRUE,Geophaps scripta,no,
simpson_day_australian,Partridge Pigeon,Geophaps smithii,25-28,"low-pitched ""coo"".",Columbiformes,Columbidae,"Pigeons, Doves",Partridge Pigeon,TRUE,Geophaps smithii,no,
simpson_day_australian,Rock-Pigeon,Petrophassa albipennis,28-32,"loud ""coo-corook"" or low ""coo"".",Columbiformes,Columbidae,"Pigeons, Doves",White-quilled Rock Pigeon,TRUE,Petrophassa albipennis,no,
simpson_day_australian,Spinifex Pigeon,Geophaps plumifera,20.5-22.5,"soft, high ""ooar""; deep ""coo-rrr"".",Columbiformes,Columbidae,"Pigeons, Doves",Spinifex Pigeon,TRUE,Geophaps plumifera,no,
simpson_day_australian,Wonga Pigeon,Leucosarcia melanoleuca,36-38.5,"resonant; high ""coo-coo"" repeated monotonously.",Columbiformes,Columbidae,"Pigeons, Doves",Wonga Pigeon,TRUE,Leucosarcia melanoleuca,no,
simpson_day_australian,Palm Cockatoo,Probosciger aterrimus,60,disyllabic call when perched; wailing flight call; harsh screeching alarm.,Psittaciformes,Cacatuidae,Cockatoos,Palm Cockatoo,TRUE,Probosciger aterrimus,no,
simpson_day_australian,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,63,"metallic, rolling, far-carrying ""creee creee"".",Psittaciformes,Cacatuidae,Cockatoos,Red-tailed Black Cockatoo,TRUE,Calyptorhynchus banksii,no,
simpson_day_australian,Glossy Black-Cockatoo,Calyptorhynchus lathami,48,"soft, wailing ""tarr-red"".",Psittaciformes,Cacatuidae,Cockatoos,Glossy Black Cockatoo,TRUE,Calyptorhynchus lathami,no,
simpson_day_australian,Yellow-tailed Black-Cockatoo,Calptyorhynchus funereus,56-66,"characteristic loud wail, ""kee-ow"".",NA,NA,NA,NA,FALSE,Calptyorhynchus funereus,no,
simpson_day_australian,Gang-gang Cockatoo,Callocephalon fimbriatum,34,unmistakable 'creaky door' screech.,Psittaciformes,Cacatuidae,Cockatoos,Gang-gang Cockatoo,TRUE,Callocephalon fimbriatum,no,
simpson_day_australian,Galah,Cacatua roseicapilla,36,"high-pitched ""chi-chi"".",NA,NA,NA,NA,FALSE,Cacatua roseicapilla,no,
simpson_day_australian,Long-billed Corella,Cacatua tenuirostris,38,high-pitched quavering three-note contact call (in flight).,Psittaciformes,Cacatuidae,Cockatoos,Long-billed Corella,TRUE,Cacatua tenuirostris,no,
simpson_day_australian,Little Corella,Cacatua pastinator,37,"like Long-billed Corella; higher-pitched, shorter duration, two notes.",Psittaciformes,Cacatuidae,Cockatoos,Western Corella,TRUE,Cacatua pastinator,no,
simpson_day_australian,Pink Cockato,Cacatua leadbeateri,35,"distinctive; quavering, falsetto, two-note cry.",Psittaciformes,Cacatuidae,Cockatoos,Major Mitchell's Cockatoo,TRUE,Cacatua leadbeateri,no,
simpson_day_australian,Sulphur-crested Cockatoo,Cacatua galerita,45,"extremely loud, raucous screech.",Psittaciformes,Cacatuidae,Cockatoos,Sulphur-crested Cockatoo,TRUE,Cacatua galerita,no,
simpson_day_australian,Eclecus Parrot,Eclectus roratus,40,harsh screech.,Psittaciformes,Psittaculidae,Old World Parrots,Eclectus Parrot,TRUE,Eclectus roratus,no,
simpson_day_australian,Red-cheeked Parrot,Geoffroyus geoffroyi,23,"metallic ""honk honk"", repeated rapidly.",Psittaciformes,Psittaculidae,Old World Parrots,Red-cheeked Parrot,TRUE,Geoffroyus geoffroyi,no,
simpson_day_australian,Rainbow Lorikeet,Trichoglossus haematodus,28,"continuous screeching, chattering.",Psittaciformes,Psittaculidae,Old World Parrots,Coconut Lorikeet,TRUE,Trichoglossus haematodus,no,
simpson_day_australian,Re-collared Lorikeet,Trichoglossus rubritorquis,28,as Rainbow.,Psittaciformes,Psittaculidae,Old World Parrots,Red-collared Lorikeet,TRUE,Trichoglossus rubritorquis,no,
simpson_day_australian,Scaly-breasted Lorikeet,Trichoglossus chlorolepidotus,23,Behaviour and calls resemble Rainbow Lorikeet's.,Psittaciformes,Psittaculidae,Old World Parrots,Scaly-breasted Lorikeet,TRUE,Trichoglossus chlorolepidotus,no,
simpson_day_australian,Varied Lorikeet,Psitteuteles versicolor,19,"less strident, higher-pitched than Rainbow.",Psittaciformes,Psittaculidae,Old World Parrots,Varied Lorikeet,TRUE,Psitteuteles versicolor,no,
simpson_day_australian,Musk Lorikeet,Glossopsitta concinna,22,metallic screech.,Psittaciformes,Psittaculidae,Old World Parrots,Musk Lorikeet,TRUE,Glossopsitta concinna,no,
simpson_day_australian,Purple-crowned Lorikeet,Glossopsitta porphyrocephala,16,"short sharp ""zit-zit-zit"".",NA,NA,NA,NA,FALSE,Glossopsitta porphyrocephala,no,
simpson_day_australian,Little Lorikeet,Glossopsitta pusilla,16,"a shrill ""zit"" (in flight) repeated often.",NA,NA,NA,NA,FALSE,Glossopsitta pusilla,no,
simpson_day_australian,Double-eyed Fig-Parrot,Cyclopsitta diophthalma,14,"thin ""zeet-zeet"" (in flight).",Psittaciformes,Psittaculidae,Old World Parrots,Double-eyed Fig Parrot,TRUE,Cyclopsitta diophthalma,no,
simpson_day_australian,Australian King Parrot,Alisterus scapularis,42,"loud ""carrak-carrak"" in flight; male gives far-carrying, piping whistle.",Psittaciformes,Psittaculidae,Old World Parrots,Australian King Parrot,TRUE,Alisterus scapularis,no,
